# time,angle,x,y,speed_tangential,accel_tangential,normal_force,curvature,dfdx,d2fdx2
671.0000,-0.4409,0.9157,0.0707,2.7563,-2.9554,2.5406,1.9851,0.4786,2.7180
672.0000,-0.4464,0.9182,0.0718,2.7534,-2.9903,2.5448,1.9947,0.4854,2.7528
673.0000,-0.4519,0.9207,0.0730,2.7504,-3.0252,2.5488,2.0041,0.4923,2.7881
674.0000,-0.4575,0.9232,0.0742,2.7473,-3.0601,2.5525,2.0134,0.4993,2.8238
675.0000,-0.4631,0.9256,0.0754,2.7443,-3.0951,2.5560,2.0223,0.5063,2.8599
676.0000,-0.4687,0.9281,0.0767,2.7412,-3.1301,2.5591,2.0309,0.5134,2.8965
677.0000,-0.4743,0.9305,0.0779,2.7381,-3.1651,2.5621,2.0394,0.5205,2.9335
678.0000,-0.4799,0.9330,0.0792,2.7349,-3.2001,2.5647,2.0475,0.5277,2.9708
679.0000,-0.4855,0.9354,0.0804,2.7317,-3.2351,2.5670,2.0552,0.5349,3.0086
680.0000,-0.4912,0.9378,0.0817,2.7285,-3.2701,2.5690,2.0627,0.5422,3.0468
681.0000,-0.4969,0.9402,0.0830,2.7252,-3.3051,2.5707,2.0698,0.5496,3.0854
682.0000,-0.5026,0.9426,0.0843,2.7219,-3.3401,2.5721,2.0766,0.5571,3.1244
683.0000,-0.5082,0.9450,0.0856,2.7185,-3.3751,2.5731,2.0830,0.5646,3.1635
684.0000,-0.5140,0.9474,0.0869,2.7152,-3.4100,2.5737,2.0890,0.5721,3.2031
685.0000,-0.5197,0.9497,0.0882,2.7118,-3.4449,2.5741,2.0946,0.5797,3.2430
686.0000,-0.5254,0.9521,0.0896,2.7083,-3.4797,2.5740,2.0998,0.5874,3.2831
687.0000,-0.5311,0.9544,0.0910,2.7048,-3.5145,2.5736,2.1046,0.5952,3.3236
688.0000,-0.5369,0.9568,0.0923,2.7013,-3.5491,2.5728,2.1090,0.6030,3.3642
689.0000,-0.5426,0.9591,0.0937,2.6978,-3.5837,2.5716,2.1128,0.6108,3.4051
690.0000,-0.5483,0.9614,0.0951,2.6942,-3.6183,2.5700,2.1163,0.6187,3.4462
691.0000,-0.5541,0.9637,0.0965,2.6906,-3.6527,2.5681,2.1193,0.6267,3.4876
692.0000,-0.5598,0.9660,0.0979,2.6869,-3.6869,2.5657,2.1218,0.6347,3.5289
693.0000,-0.5656,0.9683,0.0993,2.6832,-3.7211,2.5629,2.1237,0.6428,3.5706
694.0000,-0.5713,0.9705,0.1008,2.6795,-3.7552,2.5598,2.1253,0.6510,3.6123
695.0000,-0.5771,0.9728,0.1022,2.6757,-3.7891,2.5562,2.1263,0.6592,3.6540
696.0000,-0.5828,0.9750,0.1037,2.6720,-3.8228,2.5522,2.1267,0.6674,3.6958
697.0000,-0.5885,0.9773,0.1052,2.6681,-3.8564,2.5478,2.1267,0.6757,3.7376
698.0000,-0.5942,0.9795,0.1066,2.6643,-3.8898,2.5429,2.1262,0.6840,3.7794
699.0000,-0.5999,0.9817,0.1081,2.6604,-3.9231,2.5377,2.1250,0.6924,3.8210
700.0000,-0.6056,0.9839,0.1096,2.6565,-3.9562,2.5319,2.1234,0.7009,3.8626
701.0000,-0.6113,0.9861,0.1112,2.6525,-3.9890,2.5258,2.1212,0.7094,3.9042
702.0000,-0.6170,0.9882,0.1127,2.6485,-4.0217,2.5193,2.1184,0.7179,3.9456
703.0000,-0.6226,0.9904,0.1142,2.6445,-4.0541,2.5124,2.1151,0.7265,3.9866
704.0000,-0.6283,0.9925,0.1157,2.6404,-4.0864,2.5051,2.1112,0.7351,4.0276
705.0000,-0.6339,0.9947,0.1173,2.6364,-4.1184,2.4973,2.1068,0.7437,4.0683
706.0000,-0.6395,0.9968,0.1189,2.6322,-4.1501,2.4892,2.1019,0.7524,4.1086
707.0000,-0.6450,0.9989,0.1204,2.6281,-4.1816,2.4806,2.0963,0.7611,4.1484
708.0000,-0.6506,1.0010,0.1220,2.6239,-4.2129,2.4716,2.0902,0.7699,4.1880
709.0000,-0.6561,1.0031,0.1236,2.6197,-4.2439,2.4623,2.0836,0.7787,4.2270
710.0000,-0.6616,1.0052,0.1252,2.6155,-4.2746,2.4525,2.0763,0.7875,4.2659
711.0000,-0.6671,1.0072,0.1268,2.6112,-4.3050,2.4425,2.0686,0.7963,4.3040
712.0000,-0.6725,1.0093,0.1284,2.6069,-4.3352,2.4320,2.0603,0.8052,4.3415
713.0000,-0.6779,1.0113,0.1300,2.6025,-4.3650,2.4211,2.0515,0.8141,4.3786
714.0000,-0.6833,1.0134,0.1317,2.5982,-4.3946,2.4100,2.0422,0.8230,4.4149
715.0000,-0.6886,1.0154,0.1333,2.5938,-4.4239,2.3985,2.0323,0.8319,4.4504
716.0000,-0.6939,1.0174,0.1350,2.5894,-4.4528,2.3866,2.0219,0.8409,4.4855
717.0000,-0.6992,1.0194,0.1366,2.5849,-4.4814,2.3745,2.0111,0.8498,4.5196
718.0000,-0.7044,1.0214,0.1383,2.5804,-4.5097,2.3620,1.9997,0.8588,4.5530
719.0000,-0.7096,1.0233,0.1400,2.5759,-4.5377,2.3492,1.9878,0.8678,4.5857
720.0000,-0.7147,1.0253,0.1416,2.5714,-4.5653,2.3363,1.9756,0.8768,4.6171
721.0000,-0.7199,1.0272,0.1433,2.5668,-4.5927,2.3229,1.9627,0.8858,4.6476
722.0000,-0.7249,1.0291,0.1450,2.5622,-4.6196,2.3092,1.9494,0.8948,4.6776
723.0000,-0.7299,1.0311,0.1467,2.5576,-4.6462,2.2955,1.9358,0.9038,4.7065
724.0000,-0.7349,1.0330,0.1484,2.5529,-4.6725,2.2815,1.9218,0.9128,4.7340
725.0000,-0.7398,1.0349,0.1501,2.5483,-4.6985,2.2672,1.9073,0.9218,4.7611
726.0000,-0.7447,1.0367,0.1518,2.5436,-4.7240,2.2528,1.8926,0.9308,4.7868
727.0000,-0.7496,1.0386,0.1536,2.5389,-4.7492,2.2381,1.8774,0.9398,4.8112
728.0000,-0.7544,1.0405,0.1553,2.5341,-4.7741,2.2233,1.8618,0.9487,4.8346
729.0000,-0.7591,1.0423,0.1570,2.5293,-4.7986,2.2083,1.8459,0.9577,4.8565
730.0000,-0.7638,1.0442,0.1588,2.5245,-4.8228,2.1931,1.8296,0.9666,4.8777
731.0000,-0.7684,1.0460,0.1605,2.5197,-4.8465,2.1779,1.8131,0.9755,4.8973
732.0000,-0.7730,1.0478,0.1623,2.5149,-4.8700,2.1625,1.7962,0.9844,4.9158
733.0000,-0.7775,1.0496,0.1640,2.5100,-4.8930,2.1470,1.7791,0.9933,4.9330
734.0000,-0.7820,1.0514,0.1658,2.5051,-4.9157,2.1314,1.7618,1.0021,4.9490
735.0000,-0.7865,1.0532,0.1676,2.5002,-4.9381,2.1158,1.7442,1.0109,4.9632
736.0000,-0.7908,1.0549,0.1693,2.4952,-4.9600,2.1000,1.7262,1.0197,4.9764
737.0000,-0.7952,1.0567,0.1711,2.4903,-4.9816,2.0842,1.7082,1.0284,4.9880
738.0000,-0.7994,1.0584,0.1729,2.4853,-5.0029,2.0683,1.6899,1.0372,4.9986
739.0000,-0.8036,1.0602,0.1747,2.4803,-5.0238,2.0524,1.6715,1.0458,5.0074
740.0000,-0.8078,1.0619,0.1764,2.4753,-5.0443,2.0365,1.6528,1.0544,5.0148
741.0000,-0.8119,1.0636,0.1782,2.4702,-5.0645,2.0205,1.6340,1.0630,5.0210
742.0000,-0.8159,1.0653,0.1800,2.4652,-5.0843,2.0046,1.6151,1.0716,5.0254
743.0000,-0.8199,1.0670,0.1818,2.4601,-5.1038,1.9887,1.5960,1.0801,5.0281
744.0000,-0.8239,1.0687,0.1836,2.4550,-5.1229,1.9727,1.5767,1.0885,5.0301
745.0000,-0.8277,1.0703,0.1854,2.4499,-5.1417,1.9569,1.5576,1.0969,5.0300
746.0000,-0.8316,1.0720,0.1872,2.4447,-5.1601,1.9410,1.5381,1.1052,5.0282
747.0000,-0.8353,1.0736,0.1890,2.4396,-5.1782,1.9252,1.5186,1.1135,5.0257
748.0000,-0.8391,1.0753,0.1908,2.4344,-5.1960,1.9095,1.4992,1.1217,5.0207
749.0000,-0.8427,1.0769,0.1927,2.4292,-5.2134,1.8937,1.4794,1.1299,5.0150
750.0000,-0.8463,1.0785,0.1945,2.4240,-5.2305,1.8782,1.4599,1.1380,5.0071
751.0000,-0.8499,1.0801,0.1963,2.4187,-5.2472,1.8626,1.4401,1.1460,4.9980
752.0000,-0.8533,1.0817,0.1981,2.4135,-5.2636,1.8471,1.4205,1.1540,4.9872
753.0000,-0.8568,1.0833,0.1999,2.4082,-5.2797,1.8317,1.4007,1.1619,4.9749
754.0000,-0.8601,1.0849,0.2017,2.4029,-5.2955,1.8164,1.3810,1.1697,4.9614
755.0000,-0.8635,1.0864,0.2036,2.3977,-5.3110,1.8013,1.3613,1.1775,4.9462
756.0000,-0.8667,1.0880,0.2054,2.3923,-5.3261,1.7862,1.3416,1.1852,4.9295
757.0000,-0.8699,1.0895,0.2072,2.3870,-5.3410,1.7712,1.3220,1.1928,4.9114
758.0000,-0.8731,1.0911,0.2090,2.3817,-5.3555,1.7564,1.3024,1.2004,4.8914
759.0000,-0.8762,1.0926,0.2109,2.3763,-5.3698,1.7417,1.2827,1.2078,4.8697
760.0000,-0.8793,1.0941,0.2127,2.3709,-5.3837,1.7270,1.2630,1.2152,4.8471
761.0000,-0.8822,1.0956,0.2145,2.3656,-5.3973,1.7126,1.2436,1.2225,4.8231
762.0000,-0.8852,1.0972,0.2163,2.3602,-5.4107,1.6983,1.2241,1.2298,4.7974
763.0000,-0.8881,1.0986,0.2182,2.3548,-5.4238,1.6841,1.2048,1.2369,4.7695
764.0000,-0.8909,1.1001,0.2200,2.3493,-5.4366,1.6699,1.1853,1.2440,4.7413
765.0000,-0.8937,1.1016,0.2218,2.3439,-5.4491,1.6561,1.1661,1.2509,4.7114
766.0000,-0.8964,1.1031,0.2236,2.3384,-5.4613,1.6423,1.1470,1.2578,4.6792
767.0000,-0.8991,1.1045,0.2255,2.3330,-5.4733,1.6286,1.1277,1.2646,4.6469
768.0000,-0.9017,1.1060,0.2273,2.3275,-5.4850,1.6152,1.1088,1.2714,4.6131
769.0000,-0.9043,1.1074,0.2291,2.3220,-5.4964,1.6019,1.0900,1.2780,4.5771
770.0000,-0.9068,1.1089,0.2309,2.3165,-5.5076,1.5887,1.0711,1.2845,4.5418
771.0000,-0.9093,1.1103,0.2328,2.3110,-5.5185,1.5759,1.0528,1.2910,4.5026
772.0000,-0.9117,1.1117,0.2346,2.3055,-5.5292,1.5629,1.0340,1.2974,4.4633
773.0000,-0.9141,1.1131,0.2364,2.3000,-5.5396,1.5502,1.0155,1.3036,4.4223
774.0000,-0.9164,1.1145,0.2382,2.2944,-5.5498,1.5377,0.9971,1.3098,4.3800
775.0000,-0.9187,1.1159,0.2401,2.2889,-5.5598,1.5252,0.9788,1.3159,4.3371
776.0000,-0.9210,1.1173,0.2419,2.2833,-5.5695,1.5131,0.9607,1.3219,4.2934
777.0000,-0.9231,1.1187,0.2437,2.2778,-5.5790,1.5011,0.9428,1.3278,4.2474
778.0000,-0.9253,1.1201,0.2455,2.2722,-5.5882,1.4891,0.9248,1.3336,4.2011
779.0000,-0.9274,1.1214,0.2473,2.2666,-5.5973,1.4774,0.9071,1.3393,4.1540
780.0000,-0.9294,1.1228,0.2491,2.2610,-5.6061,1.4659,0.8896,1.3449,4.1057
781.0000,-0.9314,1.1242,0.2510,2.2554,-5.6147,1.4545,0.8722,1.3504,4.0562
782.0000,-0.9334,1.1255,0.2528,2.2498,-5.6231,1.4433,0.8549,1.3558,4.0045
783.0000,-0.9353,1.1268,0.2546,2.2441,-5.6313,1.4321,0.8374,1.3612,3.9531
784.0000,-0.9372,1.1282,0.2564,2.2385,-5.6392,1.4212,0.8204,1.3664,3.9011
785.0000,-0.9390,1.1295,0.2582,2.2329,-5.6470,1.4105,0.8036,1.3715,3.8477
786.0000,-0.9408,1.1308,0.2600,2.2272,-5.6546,1.3999,0.7868,1.3766,3.7940
787.0000,-0.9425,1.1321,0.2618,2.2216,-5.6620,1.3895,0.7703,1.3815,3.7382
788.0000,-0.9442,1.1334,0.2636,2.2159,-5.6692,1.3791,0.7536,1.3863,3.6824
789.0000,-0.9459,1.1347,0.2654,2.2102,-5.6762,1.3690,0.7373,1.3911,3.6261
790.0000,-0.9475,1.1360,0.2672,2.2046,-5.6830,1.3591,0.7211,1.3957,3.5683
791.0000,-0.9491,1.1373,0.2690,2.1989,-5.6896,1.3492,0.7049,1.4003,3.5109
792.0000,-0.9506,1.1386,0.2707,2.1932,-5.6961,1.3397,0.6891,1.4047,3.4520
793.0000,-0.9521,1.1399,0.2725,2.1875,-5.7023,1.3301,0.6733,1.4091,3.3936
794.0000,-0.9536,1.1411,0.2743,2.1818,-5.7085,1.3209,0.6578,1.4134,3.3338
795.0000,-0.9550,1.1424,0.2761,2.1761,-5.7144,1.3117,0.6423,1.4175,3.2729
796.0000,-0.9564,1.1437,0.2779,2.1704,-5.7202,1.3026,0.6269,1.4216,3.2132
797.0000,-0.9578,1.1449,0.2796,2.1647,-5.7258,1.2938,0.6120,1.4256,3.1519
798.0000,-0.9591,1.1461,0.2814,2.1589,-5.7312,1.2851,0.5969,1.4295,3.0904
799.0000,-0.9604,1.1474,0.2832,2.1532,-5.7365,1.2766,0.5821,1.4333,3.0285
800.0000,-0.9616,1.1486,0.2849,2.1475,-5.7417,1.2681,0.5674,1.4370,2.9669
801.0000,-0.9628,1.1499,0.2867,2.1417,-5.7467,1.2599,0.5530,1.4406,2.9048
802.0000,-0.9640,1.1511,0.2885,2.1360,-5.7515,1.2519,0.5387,1.4441,2.8421
803.0000,-0.9651,1.1523,0.2902,2.1302,-5.7562,1.2439,0.5244,1.4475,2.7797
804.0000,-0.9662,1.1535,0.2920,2.1245,-5.7607,1.2361,0.5104,1.4508,2.7171
805.0000,-0.9673,1.1547,0.2937,2.1187,-5.7652,1.2285,0.4966,1.4541,2.6546
806.0000,-0.9684,1.1559,0.2955,2.1129,-5.7694,1.2210,0.4830,1.4572,2.5918
807.0000,-0.9694,1.1571,0.2972,2.1072,-5.7736,1.2137,0.4695,1.4603,2.5297
808.0000,-0.9703,1.1583,0.2989,2.1014,-5.7776,1.2065,0.4563,1.4633,2.4671
809.0000,-0.9713,1.1595,0.3007,2.0956,-5.7815,1.1995,0.4432,1.4661,2.4041
810.0000,-0.9722,1.1607,0.3024,2.0898,-5.7852,1.1925,0.4301,1.4690,2.3425
811.0000,-0.9731,1.1619,0.3041,2.0841,-5.7888,1.1858,0.4174,1.4717,2.2799
812.0000,-0.9740,1.1630,0.3058,2.0783,-5.7924,1.1792,0.4048,1.4743,2.2191
813.0000,-0.9748,1.1642,0.3076,2.0725,-5.7957,1.1728,0.3925,1.4769,2.1576
814.0000,-0.9756,1.1654,0.3093,2.0667,-5.7990,1.1665,0.3803,1.4793,2.0967
815.0000,-0.9764,1.1665,0.3110,2.0609,-5.8022,1.1603,0.3683,1.4817,2.0346
816.0000,-0.9771,1.1677,0.3127,2.0551,-5.8052,1.1542,0.3562,1.4840,1.9747
817.0000,-0.9778,1.1688,0.3144,2.0493,-5.8082,1.1484,0.3446,1.4863,1.9159
818.0000,-0.9785,1.1700,0.3161,2.0435,-5.8110,1.1427,0.3333,1.4884,1.8568
819.0000,-0.9792,1.1711,0.3178,2.0376,-5.8137,1.1371,0.3220,1.4905,1.7987
820.0000,-0.9799,1.1722,0.3195,2.0318,-5.8163,1.1317,0.3111,1.4925,1.7403
821.0000,-0.9805,1.1734,0.3212,2.0260,-5.8189,1.1263,0.3001,1.4944,1.6836
822.0000,-0.9811,1.1745,0.3229,2.0202,-5.8213,1.1212,0.2896,1.4963,1.6283
823.0000,-0.9817,1.1756,0.3245,2.0144,-5.8236,1.1162,0.2793,1.4981,1.5723
824.0000,-0.9822,1.1767,0.3262,2.0086,-5.8259,1.1113,0.2691,1.4998,1.5181
825.0000,-0.9827,1.1779,0.3279,2.0027,-5.8280,1.1066,0.2592,1.5015,1.4638
826.0000,-0.9833,1.1790,0.3296,1.9969,-5.8301,1.1019,0.2493,1.5031,1.4115
827.0000,-0.9837,1.1801,0.3312,1.9911,-5.8321,1.0975,0.2399,1.5046,1.3610
828.0000,-0.9842,1.1812,0.3329,1.9852,-5.8340,1.0933,0.2308,1.5061,1.3096
829.0000,-0.9847,1.1823,0.3345,1.9794,-5.8358,1.0890,0.2216,1.5075,1.2602
830.0000,-0.9851,1.1834,0.3362,1.9736,-5.8375,1.0850,0.2129,1.5088,1.2113
831.0000,-0.9855,1.1845,0.3378,1.9677,-5.8392,1.0811,0.2042,1.5101,1.1651
832.0000,-0.9859,1.1856,0.3395,1.9619,-5.8408,1.0774,0.1961,1.5114,1.1195
833.0000,-0.9863,1.1866,0.3411,1.9561,-5.8423,1.0738,0.1881,1.5126,1.0750
834.0000,-0.9866,1.1877,0.3427,1.9502,-5.8438,1.0703,0.1803,1.5137,1.0340
835.0000,-0.9870,1.1888,0.3444,1.9444,-5.8452,1.0671,0.1732,1.5148,0.9915
836.0000,-0.9873,1.1899,0.3460,1.9385,-5.8465,1.0639,0.1658,1.5158,0.9506
837.0000,-0.9876,1.1909,0.3476,1.9327,-5.8478,1.0608,0.1587,1.5168,0.9131
838.0000,-0.9879,1.1920,0.3492,1.9268,-5.8490,1.0580,0.1523,1.5178,0.8758
839.0000,-0.9882,1.1931,0.3508,1.9210,-5.8502,1.0552,0.1458,1.5187,0.8403
840.0000,-0.9885,1.1941,0.3524,1.9151,-5.8513,1.0526,0.1398,1.5196,0.8082
841.0000,-0.9888,1.1952,0.3540,1.9093,-5.8523,1.0502,0.1343,1.5204,0.7758
842.0000,-0.9890,1.1962,0.3556,1.9034,-5.8534,1.0478,0.1287,1.5212,0.7455
843.0000,-0.9892,1.1973,0.3572,1.8976,-5.8543,1.0456,0.1236,1.5219,0.7167
844.0000,-0.9895,1.1983,0.3588,1.8917,-5.8553,1.0436,0.1187,1.5227,0.6909
845.0000,-0.9897,1.1993,0.3604,1.8859,-5.8561,1.0417,0.1143,1.5234,0.6674
846.0000,-0.9899,1.2004,0.3619,1.8800,-5.8570,1.0400,0.1103,1.5241,0.6455
847.0000,-0.9901,1.2014,0.3635,1.8741,-5.8578,1.0384,0.1066,1.5247,0.6229
848.0000,-0.9903,1.2024,0.3651,1.8683,-5.8586,1.0368,0.1028,1.5253,0.6068
849.0000,-0.9905,1.2035,0.3666,1.8624,-5.8593,1.0356,0.1000,1.5259,0.5898
850.0000,-0.9907,1.2045,0.3682,1.8566,-5.8601,1.0343,0.0971,1.5265,0.5734
851.0000,-0.9909,1.2055,0.3698,1.8507,-5.8608,1.0332,0.0944,1.5271,0.5641
852.0000,-0.9910,1.2065,0.3713,1.8449,-5.8615,1.0324,0.0927,1.5277,0.5531
853.0000,-0.9912,1.2075,0.3729,1.8390,-5.8621,1.0315,0.0909,1.5282,0.5460
854.0000,-0.9914,1.2085,0.3744,1.8331,-5.8628,1.0309,0.0896,1.5288,0.5412
855.0000,-0.9915,1.2095,0.3759,1.8273,-5.8634,1.0304,0.0888,1.5293,0.5383
856.0000,-0.9917,1.2105,0.3775,1.8214,-5.8640,1.0300,0.0882,1.5299,0.5368
857.0000,-0.9919,1.2115,0.3790,1.8155,-5.8647,1.0297,0.0879,1.5304,0.5395
858.0000,-0.9920,1.2125,0.3805,1.8097,-5.8653,1.0297,0.0883,1.5309,0.5442
859.0000,-0.9922,1.2135,0.3820,1.8038,-5.8659,1.0297,0.0890,1.5315,0.5514
860.0000,-0.9923,1.2145,0.3835,1.7979,-5.8665,1.0299,0.0901,1.5320,0.5612
861.0000,-0.9925,1.2155,0.3850,1.7921,-5.8671,1.0302,0.0916,1.5326,0.5731
862.0000,-0.9927,1.2165,0.3865,1.7862,-5.8678,1.0306,0.0935,1.5332,0.5879
863.0000,-0.9928,1.2174,0.3880,1.7803,-5.8684,1.0312,0.0959,1.5337,0.6060
864.0000,-0.9930,1.2184,0.3895,1.7745,-5.8691,1.0319,0.0987,1.5343,0.6248
865.0000,-0.9932,1.2194,0.3910,1.7686,-5.8697,1.0326,0.1017,1.5350,0.6473
866.0000,-0.9934,1.2203,0.3925,1.7627,-5.8704,1.0336,0.1053,1.5356,0.6719
867.0000,-0.9936,1.2213,0.3940,1.7569,-5.8711,1.0346,0.1092,1.5363,0.7009
868.0000,-0.9938,1.2223,0.3954,1.7510,-5.8718,1.0358,0.1138,1.5369,0.7315
869.0000,-0.9940,1.2232,0.3969,1.7451,-5.8726,1.0371,0.1187,1.5377,0.7640
870.0000,-0.9942,1.2242,0.3984,1.7392,-5.8734,1.0384,0.1238,1.5384,0.8006
871.0000,-0.9944,1.2251,0.3998,1.7334,-5.8742,1.0400,0.1296,1.5392,0.8393
872.0000,-0.9946,1.2261,0.4013,1.7275,-5.8750,1.0416,0.1357,1.5400,0.8828
873.0000,-0.9949,1.2270,0.4027,1.7216,-5.8759,1.0434,0.1426,1.5409,0.9281
874.0000,-0.9951,1.2279,0.4042,1.7157,-5.8768,1.0452,0.1497,1.5417,0.9742
875.0000,-0.9954,1.2289,0.4056,1.7099,-5.8778,1.0471,0.1570,1.5427,1.0249
876.0000,-0.9957,1.2298,0.4070,1.7040,-5.8788,1.0492,0.1649,1.5437,1.0778
877.0000,-0.9960,1.2307,0.4085,1.6981,-5.8799,1.0513,0.1732,1.5447,1.1317
878.0000,-0.9963,1.2317,0.4099,1.6922,-5.8810,1.0534,0.1816,1.5458,1.1930
879.0000,-0.9966,1.2326,0.4113,1.6864,-5.8821,1.0558,0.1912,1.5469,1.2553
880.0000,-0.9969,1.2335,0.4127,1.6805,-5.8833,1.0582,0.2009,1.5481,1.3198
881.0000,-0.9973,1.2344,0.4141,1.6746,-5.8846,1.0607,0.2108,1.5493,1.3873
882.0000,-0.9976,1.2353,0.4155,1.6687,-5.8859,1.0632,0.2212,1.5506,1.4579
883.0000,-0.9980,1.2362,0.4170,1.6628,-5.8873,1.0659,0.2321,1.5520,1.5308
884.0000,-0.9984,1.2371,0.4183,1.6569,-5.8888,1.0686,0.2433,1.5534,1.6063
885.0000,-0.9988,1.2380,0.4197,1.6510,-5.8903,1.0713,0.2548,1.5549,1.6867
886.0000,-0.9993,1.2389,0.4211,1.6452,-5.8918,1.0742,0.2670,1.5564,1.7681
887.0000,-0.9997,1.2398,0.4225,1.6393,-5.8935,1.0770,0.2793,1.5580,1.8529
888.0000,-1.0002,1.2407,0.4239,1.6334,-5.8952,1.0800,0.2920,1.5597,1.9431
889.0000,-1.0007,1.2416,0.4253,1.6275,-5.8970,1.0831,0.3055,1.5615,2.0319
890.0000,-1.0012,1.2425,0.4266,1.6216,-5.8989,1.0861,0.3187,1.5633,2.1241
891.0000,-1.0017,1.2433,0.4280,1.6157,-5.9008,1.0891,0.3323,1.5652,2.2230
892.0000,-1.0023,1.2442,0.4294,1.6098,-5.9028,1.0923,0.3469,1.5672,2.3186
893.0000,-1.0028,1.2451,0.4307,1.6039,-5.9049,1.0953,0.3609,1.5693,2.4223
894.0000,-1.0034,1.2459,0.4321,1.5980,-5.9070,1.0986,0.3760,1.5714,2.5272
895.0000,-1.0041,1.2468,0.4334,1.5921,-5.9093,1.1018,0.3911,1.5736,2.6345
896.0000,-1.0047,1.2476,0.4348,1.5862,-5.9116,1.1050,0.4065,1.5759,2.7414
897.0000,-1.0054,1.2485,0.4361,1.5802,-5.9140,1.1081,0.4216,1.5783,2.8540
898.0000,-1.0060,1.2493,0.4374,1.5743,-5.9165,1.1114,0.4376,1.5808,2.9679
899.0000,-1.0067,1.2502,0.4388,1.5684,-5.9191,1.1146,0.4535,1.5833,3.0877
900.0000,-1.0075,1.2510,0.4401,1.5625,-5.9217,1.1179,0.4702,1.5860,3.2043
901.0000,-1.0082,1.2519,0.4414,1.5566,-5.9245,1.1210,0.4862,1.5887,3.3282
902.0000,-1.0090,1.2527,0.4427,1.5506,-5.9273,1.1243,0.5031,1.5915,3.4516
903.0000,-1.0098,1.2535,0.4440,1.5447,-5.9302,1.1274,0.5198,1.5944,3.5778
904.0000,-1.0106,1.2543,0.4453,1.5388,-5.9331,1.1305,0.5367,1.5974,3.7099
905.0000,-1.0115,1.2551,0.4467,1.5329,-5.9362,1.1338,0.5542,1.6005,3.8411
906.0000,-1.0123,1.2560,0.4480,1.5269,-5.9394,1.1369,0.5714,1.6037,3.9742
907.0000,-1.0132,1.2568,0.4492,1.5210,-5.9426,1.1399,0.5887,1.6070,4.1102
908.0000,-1.0141,1.2576,0.4505,1.5150,-5.9459,1.1430,0.6062,1.6104,4.2475
909.0000,-1.0151,1.2584,0.4518,1.5091,-5.9493,1.1459,0.6236,1.6138,4.3864
910.0000,-1.0160,1.2592,0.4531,1.5031,-5.9528,1.1488,0.6410,1.6174,4.5289
911.0000,-1.0170,1.2600,0.4544,1.4972,-5.9563,1.1517,0.6587,1.6210,4.6732
912.0000,-1.0180,1.2608,0.4557,1.4912,-5.9599,1.1545,0.6763,1.6248,4.8187
913.0000,-1.0191,1.2615,0.4569,1.4853,-5.9637,1.1573,0.6939,1.6286,4.9667
914.0000,-1.0201,1.2623,0.4582,1.4793,-5.9674,1.1600,0.7116,1.6325,5.1162
915.0000,-1.0212,1.2631,0.4595,1.4733,-5.9713,1.1626,0.7291,1.6366,5.2638
916.0000,-1.0223,1.2639,0.4607,1.4674,-5.9753,1.1651,0.7462,1.6407,5.4201
917.0000,-1.0234,1.2646,0.4620,1.4614,-5.9793,1.1677,0.7641,1.6449,5.5708
918.0000,-1.0246,1.2654,0.4632,1.4554,-5.9833,1.1700,0.7810,1.6492,5.7276
919.0000,-1.0257,1.2661,0.4645,1.4494,-5.9875,1.1724,0.7983,1.6536,5.8840
920.0000,-1.0269,1.2669,0.4657,1.4434,-5.9917,1.1746,0.8154,1.6581,6.0436
921.0000,-1.0281,1.2676,0.4669,1.4375,-5.9960,1.1768,0.8325,1.6627,6.2031
922.0000,-1.0293,1.2684,0.4682,1.4315,-6.0003,1.1789,0.8493,1.6673,6.3658
923.0000,-1.0306,1.2691,0.4694,1.4255,-6.0047,1.1809,0.8662,1.6721,6.5236
924.0000,-1.0318,1.2699,0.4706,1.4194,-6.0092,1.1827,0.8821,1.6769,6.6891
925.0000,-1.0331,1.2706,0.4718,1.4134,-6.0137,1.1846,0.8987,1.6819,6.8543
926.0000,-1.0344,1.2713,0.4730,1.4074,-6.0183,1.1863,0.9149,1.6869,7.0167
927.0000,-1.0357,1.2720,0.4742,1.4014,-6.0229,1.1879,0.9304,1.6920,7.1815
928.0000,-1.0370,1.2727,0.4755,1.3954,-6.0276,1.1894,0.9459,1.6972,7.3525
929.0000,-1.0384,1.2734,0.4767,1.3894,-6.0324,1.1909,0.9618,1.7025,7.5148
930.0000,-1.0397,1.2742,0.4779,1.3833,-6.0372,1.1921,0.9763,1.7079,7.6872
931.0000,-1.0411,1.2749,0.4790,1.3773,-6.0420,1.1934,0.9917,1.7133,7.8531
932.0000,-1.0425,1.2755,0.4802,1.3712,-6.0469,1.1945,1.0059,1.7189,8.0220
933.0000,-1.0439,1.2762,0.4814,1.3652,-6.0518,1.1955,1.0201,1.7245,8.1914
934.0000,-1.0453,1.2769,0.4826,1.3591,-6.0567,1.1965,1.0341,1.7302,8.3604
935.0000,-1.0467,1.2776,0.4838,1.3531,-6.0617,1.1973,1.0476,1.7359,8.5308
936.0000,-1.0482,1.2783,0.4849,1.3470,-6.0667,1.1980,1.0610,1.7418,8.7006
937.0000,-1.0496,1.2790,0.4861,1.3410,-6.0718,1.1986,1.0740,1.7477,8.8716
938.0000,-1.0511,1.2796,0.4873,1.3349,-6.0768,1.1992,1.0867,1.7537,9.0449
