# time,angle,x,y,speed_tangential,accel_tangential,normal_force,curvature,dfdx,d2fdx2
1079.0000,-1.3247,1.3842,0.6394,0.5382,-6.7946,1.0441,1.4583,3.9941,101.3275
1080.0000,-1.3255,1.3843,0.6399,0.5314,-6.7960,1.0429,1.4517,4.0073,101.8117
1081.0000,-1.3262,1.3844,0.6404,0.5246,-6.7973,1.0416,1.4451,4.0206,102.3158
1082.0000,-1.3270,1.3846,0.6410,0.5178,-6.7987,1.0404,1.4387,4.0336,102.8167
1083.0000,-1.3278,1.3847,0.6415,0.5110,-6.8000,1.0392,1.4326,4.0465,103.3094
1084.0000,-1.3285,1.3848,0.6420,0.5042,-6.8012,1.0380,1.4266,4.0592,103.7880
1085.0000,-1.3293,1.3849,0.6424,0.4974,-6.8025,1.0368,1.4205,4.0719,104.2633
1086.0000,-1.3300,1.3850,0.6429,0.4906,-6.8037,1.0357,1.4145,4.0843,104.7323
1087.0000,-1.3307,1.3852,0.6434,0.4838,-6.8049,1.0346,1.4087,4.0966,105.1882
1088.0000,-1.3314,1.3853,0.6439,0.4770,-6.8061,1.0335,1.4028,4.1087,105.6560
1089.0000,-1.3321,1.3854,0.6443,0.4702,-6.8073,1.0324,1.3973,4.1207,106.1008
1090.0000,-1.3327,1.3855,0.6448,0.4634,-6.8084,1.0314,1.3917,4.1327,106.5684
1091.0000,-1.3334,1.3856,0.6452,0.4566,-6.8095,1.0303,1.3863,4.1442,106.9835
1092.0000,-1.3340,1.3857,0.6457,0.4497,-6.8106,1.0293,1.3808,4.1558,107.4170
1093.0000,-1.3347,1.3858,0.6461,0.4429,-6.8116,1.0284,1.3755,4.1672,107.8575
1094.0000,-1.3353,1.3859,0.6466,0.4361,-6.8127,1.0274,1.3704,4.1784,108.2635
1095.0000,-1.3359,1.3860,0.6470,0.4293,-6.8137,1.0265,1.3652,4.1896,108.6858
1096.0000,-1.3365,1.3861,0.6474,0.4225,-6.8147,1.0256,1.3601,4.2004,109.0894
1097.0000,-1.3371,1.3862,0.6478,0.4157,-6.8157,1.0247,1.3551,4.2112,109.5091
1098.0000,-1.3377,1.3863,0.6482,0.4089,-6.8166,1.0238,1.3505,4.2217,109.8901
1099.0000,-1.3382,1.3864,0.6486,0.4021,-6.8176,1.0229,1.3456,0.0000,0.0000
